,link,general_rate,nb_ratings,reviews_count_1_star,reviews_count_2_stars,reviews_count_3_stars,reviews_count_4_stars,reviews_count_5_stars,reviews
99,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/13566-ski-occasion-kastle-mx-83-fixations.html,5/5,1.0,0,0,0,0,1,"['Material conforme a lo especificado. Buena relación calidad precio. Los esquis aun no los he probado, por lo que no puedo valorarlos. Se agradecería que se especificase también el modelo de fijación (el producto viene de tiendas de alquiler, y las fijaciones parecen algo distintas a las de venta en tienda']"
100,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14173-ski-occasion-fischer-pro-mtn-80-ti-fixations.html,3/5,1.0,0,0,1,0,0,"[""je pensais qu'ils seraient moins endommagés""]"
101,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14296-ski-occasion-head-monster-78-fixation.html,2.3/5,3.0,1,1,0,1,0,"['Bon état envoi rapide', 'Les skis sont en très très mauvais état, non seulement très rayés, mais avec de gros impacts de structure. De plus, ils sont kaki au lieu de noir !!\r\nTrès déçu.', 'Ski en très mauvais état']"
102,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14344-ski-occasion-movement-jam-er-fixation.html,,,0,0,0,0,0,[]
103,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14380-ski-occasion-scott-slight-83-fixations.html,,,0,0,0,0,0,[]
104,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16815-ski-occasion-kastle-mx-84-fixations.html,,,0,0,0,0,0,[]
105,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18439-ski-occasion-dynastar-m-freeski-fixations.html,,,0,0,0,0,0,[]
106,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18549-ski-occasion-dps-cassiar-foundation-f82-fixations.html,,,0,0,0,0,0,[]
107,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18917-ski-occasion-rossignol-experience-86-basalt-2023-fixations.html,5/5,1.0,0,0,0,0,1,['Comme neuf']
108,https://freeglisse.com/fr/ski-occasion-adulte-performance/10867-ski-occasion-atomic-redster-g9-fixations.html,4.3/5,3.0,0,0,0,2,1,"['Leggermente più rovinati di quanto mi aspettassi sulla parte superiore ma nel complesso bene.', 'Choix B, pas cher, mais tout de même bien abîmé sur le dessus. Un petit nettoyage aurait aussi été bienvenu.', 'Parfait']"
109,https://freeglisse.com/fr/ski-occasion-adulte-performance/10938-ski-occasion-salomon-x-max-x10-fixations.html,5/5,2.0,0,0,0,0,2,"['Très bon état ,semelle et carres  impeccable.', 'Skis en très bon état.']"
110,https://freeglisse.com/fr/ski-occasion-adulte-performance/11422-ski-occasion-dynastar-cr-74-fixations.html,,,0,0,0,0,0,[]
